440,0.003342999999999985,"Bush‘s remarks came on the second day of his Education Summit with Governors, only the third meeting between a sitting president and the states’ chief executives, at the University of Virginia.",1989-1990,bush
441,0.018622999999999945,"From early Wednesday afternoon through Thursday, Bush, the governors and members of his cabinet met to hammer out a joint statement that called for nationwide educational goals, greater ﬂexibility for  Sororities complete first rush  By Cecily Tynan Staff Reporter  Washington and Lee University’s three sororities completed their first rush Saturday, pledging a total of 25 upperclass women.",1989-1990,bush
442,0.005974999999999953,"President George Bush addresses the nation’s governors, his cabinet and some 7,000 other   calls for reform    FD officers quit in power struggle  By James Lake Associate Editor     Fancy Dress Chairman Richard Spence and Vice Chairman Alex Hitz have both resigned, only days after they were appointed to those positions by the Executive Committee.",1989-1990,bush
443,0.007450999999999985,"Speaking at University Hall on the UVa campus late Thursday morning, Bush quoted the six-yearold report of the Committee on Excellence in Education and said its conclusion, that America is “a nation at risk,” is still true today.",1989-1990,bush
444,0.5476829999999999,And Bush insisted greater federal funding will not decrease that risk.,1989-1990,bush
445,0.442024,"“Hard experience teaches that we are simply not getting our money’s worth in education,” said Bush.",1989-1990,bush
446,0.919898,"First, Bush said, “We must be a reading nation.""",1989-1990,bush
447,0.5506949999999999,"“Let us give "" our schools and our teachers the freedom to do what they do best.”  Third, Bush said, because chil D Please see BUSH page 4  According to Wilson, activities  _ By Chuck Broil such as the Ariel are a strong asset  Staff Reporter  SAB woes worsen  EC hears charges, issues ultimatum  By Melinda Conkling Staff Reporter  After hearing charges that Student Activities Board Chairman Charles Conklin held secret meetings and planned to keep some information from the Executive Committee, the EC has given Conklin two weeks to implement reforms and alter SAB policies.",1989-1990,bush
448,0.002855000000000052,"Ponderings of political poppycock  THE SBAR SIDE By Jon Sbar  As a journalist in a democratic society, it is my duty to keep readers up to date on important political issues such as the latest developments in President Bush’s ongoing war against drugs: yesterday a U.S. army regiment was ambushed by P.C.P.",1989-1990,bush
449,0.957215,"At this point, careful readers with news oriented brains should be asking six obvious questions: 1) Why is President Bush waging a war against inanimate objects?",1989-1990,bush
450,0.75429,"The American public wants to read about President Bush\'s recent ﬁshing trip, not the Middle East.",1989-1990,bush
451,0.06403999999999999,"About 300 protestors (right) attended the summit’s  closing ceremonies, along with Bush and UVa President Robert eO’Neill (far right).",1989-1990,bush
452,0.0024859999999999882,"And educational reform is an urgent responsi bility for every parent, every student, every community,” Bush said.",1989-1990,bush
453,0.008824999999999972,"Fourth, Bush said, “We must act on what we discover.",1989-1990,bush
454,0.01212599999999997,"But neither will indifference toward good educators.”  Finally, standards and expectations must be high, said Bush, even those applied to the urban poor.",1989-1990,bush
455,0.001638999999999946,"“Let no child in America be forgotten or forsaken.” In brief remarks at the summit\'s closing ceremony Thursday afternoon, the president, using UVa’s Rotunda as a backdrop, ran down what he saw as the highlights of “a very successful conference.” Referring to the joint statement issued by the president and the govemors, Bush touched on topics he had mentioned in his morning address and also suggested the federal government will continue and perhaps expand its support of Head Start and other pre-school programs.",1989-1990,bush
456,0.06757599999999997,Bush also promised his commitment to education would not end when he left Charlottesville.,1989-1990,bush
457,0.6684829999999999,"Their chants, barely audible where Bush was speaking, included “Racist, sexist, anti—gay, President Bush, go awayl"" and “Less ﬁlling — Tastes great!” Signs held up by the crowd supported ideas as diverse as privatizing education, the Equal Rights Amendment and victory for the Sandinista government over rebels in Nicarggua.",1989-1990,bush
458,0.06439799999999996,"During President George Bush\'s visit to Charlottesville last month, the then—president of the University of Virginia, Robert O\'Neill, pointed out that Thomas Jefferson is mentioned at least every two hours on the UVa campus.",1989-1990,bush
459,0.01598299999999997,"Bush rallies Coleman forces  By Genienne Mongno Associate Editor  RICHMOND —In a last—minute  Virginia’s gubenatorial election in favor of the Republicans, President George Bush appeared at a rally for Republican candidate J . Marshall Coleman last Friday.",1989-1990,bush
460,0.03684299999999996,"Bush gave his full endorsement to Coleman as well as to Sen. Eddy Dalton, the Republican candidate for lieutenant governor, and Sen. Joseph Benedetti, the Republican candidate for attorney general.",1989-1990,bush
461,0.0022370000000000445,"In his speech to an audience of  who attended the rally, Bush called Coleman “a man of integrity and experience, a man who deeply loves  this state.’ ’  “Marshall knows the issues that matter most to  Virginians,’ ’ said Bush.",1989-1990,bush
462,0.10619699999999999,"And he knows it’s time to confiscate the dealers’ ill-gotten gains an take the profit out of the drug business,” said Bush.",1989-1990,bush
463,0.007946000000000009,"Bush also adressed the issue of education saying as convinced as I am that there is no other issue more vital to the future of this state, this nation and to the kind of lives our children will lead.""",1989-1990,bush
464,0.470526,"Hopefully Bush will give this up, too.",1989-1990,bush
465,0.05330299999999999,"The demonstration, which began  with a sunrise service Kennebunkport, Bush\'s home outside of Washington,  ended that night with sunset rallies ,  in Alaska.",1989-1990,bush
466,0.998637,"Has President Bush underestimated the strong man\'s most dependable ally, the Columbian cocaine cartels.",1989-1990,bush
467,0.503718,The poll taken by Cable News Network showed that 90 percent of Americans supported President Bush\'s decision to overthrow Noriega.,1989-1990,bush
468,0.008211999999999997,"Finally, by sending over 20,000 troops to Panama, Bush ensured that the situation would be resolved and the troops would return quickly.",1989-1990,bush
469,0.0017730000000000246,"Bush should be congratulated on a job well done, and the soldiers who fought there should be honored as heroes.",1989-1990,bush
470,0.14563800000000005,"Barnes said that President George Bush’s policies are symptoms, rather than causes, of this new era.",1989-1990,bush
471,0.14007099999999995,"The mission, according to President Bush, “was to safeguard the lives of Americans in Panama, combat drug trafficking, and protect the integrity of the Panama Canal Treaty.”  When it came time to jump, Missert said he was scared, but there was so much to do, and his ruck was  Fancy _Dress is just around the corner, so »why not impress your _ date with the foxtrot or a perfect waltz.",1989-1990,bush
472,0.49055800000000005,"Since the days of Ronald Reagan and George Bush, Wall Street powerhouses ran rough shod over the ﬁnancial prairie.",1989-1990,bush
473,0.6584639999999999,Let us call a halt to the post Reagan-Bush VooDoo economics.,1989-1990,bush
474,0.825484,"Smith was the first American \'  killed in an area where 47 journalists have OPINION J. Cameron Humphries says the Bush d‘°dI;weSﬁgamS have as yet been unable m Administration is letting Mikhail Gordetermine exactly who killed Smith, albachev pull 3 fast 0116\' Please see Page 2\' though the Peruvian communist insurgent  group me Shining Pam is Suspected‘ SPORTS...",1989-1990,bush
475,0.011168999999999984,"And yet, while the Phi may have its reservations in asking me to write this article, it seems that George Bush has no reservations whatsoever in embracing that un—conirnie communist, Mikhail Gorbachev.",1989-1990,bush
476,0.024275999999999964,"The decision, which has been contested during both the Reagan and Bush administrations, has been limited by recent Supreme Court rulings.",1989-1990,bush
477,0.061323000000000016,"Gan said Bush should norrnalize trade relations between the two countries and continue to work with Gorbechev, especially during the summit in Washington scheduled to take place at the end of this month.",1989-1990,bush
478,0.473413,"— President George Bush, complaining that he didn’t  receive enough... relaxation during his recent vacation in Maine.",1990-1991,bush
479,0.99922,"Later in the day, however, the market fell 50 points after reporters following President Bush around on his Kennebunkarunkfunk  vacation witnessed the Secretary of State snag his fishing hook on the president’s ear.”’  Another important player in the complex Middle East affair is OPEC (Old Potbellied Eggheaded Codfish), a group of buddies who meet every so often at Octnod’s Bar and Grill to drink beer and cause world turmoil by raising or lowering the price of gasoline for completely random reasons.",1990-1991,bush
480,0.990543,"What I’m trying to say, in a very roundabout manner, is that I think President Bush should round up the nation’s rednecks, arm them with pick-up trucks, shotguns, country music and smokeless tobacco products and drop them off in Iraq.",1990-1991,bush
481,0.98596,What has Bush done now?,1990-1991,bush
482,0.03276599999999996,"He is a member of President Bush’s Advisory Committee on Education, serves as senior counselor and trustee of the Center for Strategic and International Studies, and is president of the National Academy Foundation.",1990-1991,bush
483,0.02600199999999997,"He is     an ordained minister in the Christian Church (Disciples of Christ) and has written extensively on Friedrich Schleiermacher, the 19th-century theologian who is called ‘‘the father of modem Protestant theology.’’ Duke has also translated several of Schleiermacher’s writings, including the “‘Lucke letters.’ His many publications include the book ‘‘Horace Bushnell: On the Vitality of Biblical Language.’’  Prior to joining the faculty at the Pacific School of Religion, Duke taught church at the Brite Divinity School of Texas Christian University in Fort Worth.",1990-1991,bush
484,0.007371000000000016,"‘IT know President Bush will never know we lit candles, but I just hope somehow war will be avoided.”’        JANUARY 17, 1991  Students to organize city boycott  New state law would prohibit taxing student: cars     By Rick Peltz Staff Reporter     A student boycott of Lexington city businesses in protest to the tax on student vehicles was endorsed unanimously by student leaders this week and is scheduled to begin Monday.",1990-1991,bush
485,0.636102,"‘‘You can be deceptive and not lie, cheat or steal,’’ she said, ‘‘Maybe it will make people think twice  \'     By John Laney Staff Reporter     President Bush announced last night that Operation Desert Storm and the ‘Liberation of Kuwait’’ have begun, and still there has been no indication from any high-ranking officials that a reinstatement of the draft is being considered.",1990-1991,bush
486,0.997687,President Bush explains policy: Writes an open letter to all college students  this international terrorist straight in the eye and say: no concessions.,1990-1991,bush
487,0.014515999999999973,standing behind Bush on_ this  ”  issue.,1990-1991,bush
488,0.0011750000000000371,"I hope that we are going in the right direction.”’           Bill Murray, ’92, Houston, TX ‘IT hope that Bush knows what he is doing.’’          \x0c—_ ‘  4  The Ring-tum Phi, January 17, 1991           SPE chapter cleans house |     ~~ Pa RAI     1,000 points              Senior point guard Mike Holton accepts a plaque to signify scoring his 1,000th point in his Washington and Lee career.",1990-1991,bush
489,0.037468999999999975,"Donald Burch, Manager Snack Bar     LETTERS  Amnesty Boss Chides Bush  Last week, The Ring-Tum Phi printed a letter from President Bush concerning America’s role in the Gulf which made reference to an Amnesty International report.",1990-1991,bush
490,0.07345400000000002,"And just a few weeks before the invasion of Kuwait, the Bush Administration refused to conclude that Iraq had engaged in a consistent pattem of gross human rights violations.",1990-1991,bush
491,0.0013859999999999983,"If President Bush is sincere about ‘‘desperately want[ing] peace,’’ and if he wishes to remove ambiguity from his invocation of ‘‘moral obligation,’’ then let him be consistent in his concern for human rights.",1990-1991,bush
492,0.006457000000000046,";  Sadly, President Bush provided something much more compelling to think about the next day.",1990-1991,bush
493,0.001222999999999974,"My prayers are with President Bush and other world leaders that they may come to a quick solution to this crisis, and to those in the Middle East, that they may all be safe.",1990-1991,bush
494,0.999701,"Keep in mind that participants ‘‘must be at least 18 years old and have moderate jock itch with some redness.”’  Now that we’ve gotten that disgusting little joke out of our systems, we can focus on a real international development such as the one involving our government’s recent decision ‘to invade Iraq and kick some ass,”’ to quote President Bush.",1990-1991,bush
495,0.008399999999999963,"In a statement that Bush delivered on his recent rap album, he added that:  I am the president of this greatland, And I\'m gonna crush Saddam and his       by J.R. Smith  Emphasis will also be placed on fighting multiple sclerosis.",1990-1991,bush
496,0.268741,"It’s a shame that Bush can’t come right out and express his true feelings, but I guess that’s one of the disadvantages of being the President of the United States.",1990-1991,bush
497,0.967897,I\'d wager (your valuable possessions) that Bush would quit his job and become an irresponsible college humor writer if he could keep the Presidential limo and all the free liquor.,1990-1991,bush
498,0.994391,We hoped to raise questions like: Is Bush exhausting all diplomatic means?,1990-1991,bush
499,0.947337,Just because George Bush says Hussein is insane does not mean he actually is.,1990-1991,bush
500,0.810808,No more  so than you would believe Saddam’s counter claims that Bush is in fact the madman.,1990-1991,bush
501,0.03570799999999996,‘A lot of people don’t get it when I say that George Bush was seen in the streets of Washington sucking the life out of a dying cat.’’  Thompson was asked if the Democratic Party would be able to field any viable Presidential candidates in 1992.,1990-1991,bush
502,0.0011120000000000019,We look forward to seeing           To Mary Hampson: Eight large pepperoni pizzas from Dominos left over from January 16 when the freshmen from Baker Hall chose to watch President Bush declare war on Iraq rather than come to my study break.,1990-1991,bush
503,0.585349,"Patrick McDermott, ACLU chapter treasurer, said the ACLU was ‘tmade an issue by George Bush.",1990-1991,bush
504,0.998675,"The success George Bush achieved by criti-\' cizing Michael Dukakis as a ‘‘card-carrying member of, the ACLU”’ is testimony to the unpopular nature of this organization.",1990-1991,bush
505,0.0029879999999999907,"Bush made an effective argument that’ Dukakis’ financial endorsement of the ACLU signified, his approval of that organization’s convictions.",1990-1991,bush
506,0.07218999999999998,McGovern told reporters after his speech that the Democrats have a chance of beating President George Bush.,1990-1991,bush
507,0.043073999999999946,"But if the recession lingers, [Bush] will be vulnerable.”’  McGovern also told reporters that other possible Democratic candidates are Virginia Governor Douglas Wilder, Arkansas Governor Bill Clinton, New York Governor Mario Cuomo and Nebraska Senator Robert  : Kerrey.",1990-1991,bush
508,0.0004899999999999904,"‘Washington and Lee has a clear commitment to education that extends  Interviews and photos by Teresa Williams        Pauley Shore, MTV Personality ‘‘I have no idea who you are talking about...’’     Tara Makoski, ’92, Dallas, TX ‘Hunter S. Thompson be cause he is the only guy crazy enough to run against Bush.’’  beyond the classroom-specifically, the honor system,’’ Manning said.",1990-1991,bush
509,0.899843,"Harrison Shull, \'93, Nashville, TN = ‘‘Wouldn’: it just be a lot easier for the Democrats to nomi nate Bush?",1990-1991,bush
510,0.516146,"...Bush could go out and murder someone and he’d still win.”’  Elizabeth Besenfelder, ’93, Richmond, VA —  ‘‘Senator Albert Gore from Tennessee because if | have to look at someone on tele vision for eleven months he better be good looking.”’  Mark Van Deusen, ’93, Englewood, CO — ‘‘Al Gore because the only way the Democrats have a chance of winning the Presidency is with a conservative southerner.”’           Senator George McGovern — ‘*..Jesse Jackson still has presidential aspirations if he gives up his TV show.”’       \x0c                                            Tennis wins yet another ODAC title     By Jay Plotkin Sports Editor  Washington and Lee has captured the Old Dominion Athletic Conference men’s tennis title every year since 1985, and the rest of the conference has grown tired of looking up at W&L.",1990-1991,bush
511,0.400459,"When George Bush attacked Michael Dukakis as a “‘card-carrying member of the ACLU,’’ his attack was  successful because Dukakis failed to respond.",1990-1991,bush
512,0.800484,"However, had he defended himself by identifying the aims of the ACLU, Bush’s attack might have been exposed as the shallow fear tactic that it was.",1990-1991,bush
513,0.001898999999999984,"Handelman prepared fiv: for the Fudan ’ University  lectures students  He will lecture on such subjects as post-Cold War international system, including President Bush’s New World Order; the Persian Gulf Crisis and its aftermath; and relations between the United States and Japan, the Soviet Union, and China.",1990-1991,bush
514,0.008292999999999995,"‘‘My parents came in [later] and there were still glasses in the sink and food on the table.’’  The division was flown to Dhahran in eastern Saudi Arabia and a few days later took up defensive positions at Al Jubail near the Kuwaiti border, part of the “line in the sand’’ drawn by President Bush.",1990-1991,bush
515,0.01663099999999995,"‘‘Bush is going to win, but if our voter turnout is high, then maybe we can make Bush more responsive.’ Hirshon said he was willing to do anything and go anywhere during his campaign to raise the consciousness of voters.",1991-1992,bush
516,0.0012999999999999678,"SSA UAC OE ce Ft, “Bush is going to win, but if our voter turnout is high, then maybe we can make Bush more responsive.”  Society, and Mr.Smith Goes to Washington all on the same day.",1991-1992,bush
517,0.00361800000000001,"When asked if she considered President Bush to be a true Texan, Ivins responded, ‘‘Real Texans don’t wear blue slacks with little green whales on them or describe trouble as deep doo-doo.”’     TALKBACK           Kent Gregory, ’92, Louisville, Ky. — ‘‘A good personality.’’        Jon Stiehl, ’°93, Columbia, Md.",1991-1992,bush
518,0.31850900000000004,"Freshman Class EC Rep.  Ryan Boone Todd Stanton Becca McCord  Daniel H. Felton IV Kris Fegenbush Virginia Frost Bush  John Hallett Brian McClung  Carol Pierce John-Paul Lunn  Bryan King  Alex Cross  Paul Wright  Samuel Drennen  Freshman Class  President  Scott David Sulman Jeff Tibbals Lawson Brice Justin T. King Francie Cohen  Whitney Bludworth Sean Johnson  Jennifer Garrigus Allen Ray Gillespie  Polls open 8-4 Monday  Freshman Class  Vice President  Elizabeth Carson Joe Austin Robert L. Stewart Lloyd C. Peeples III Mark Crider Tom Day Michele Ralston Holli Harrison Dan Mann  MC plans November formal  By Spain Brumby “Staff Reporter        | 4 To get Washington and Lee students and faculty dancing about Mock Convention, The Waller Family, a motown band, will perform at an MC black-tie Gala.",1991-1992,bush
519,0.11934900000000004,Gat Mens 25 Jeff Tibbals 46 Dan Mann 50 Todd Stanton 25 Allen Gillespie 43 Michele Ralston 32 Becca McCord 24 Jennifer Garrigus 38 Mark Crider 28 Paul Wright 18 Sean Johnson 28 ~—_ Lloyd Peeples 20 John Hallett 16 Francie Cohen 24 ~— Elizabeth Carson 17 Brian McClung 14 Justin King 20 Tom Day 14 Samuel Drennen 14 Scott Sulman 16 Holi Harrison § Virginia Bush 6        Freshmen vote in  Run-off eléctions were held today in all three freshman class office races.,1991-1992,bush
520,0.0011489999999999556,"Communism fell, unemployment rose; the Braves almost won the World Series, a bona: fide sign that God does exist; and, of course, we can’t forget the little target practice session George Bush held in the Middle East.",1991-1992,bush
521,0.31704600000000005,"Bush’s popularity plunges even further... For April Fool’s, Iraq invades Yugoslavia and declares a cease-fire.",1991-1992,bush
522,0.15334499999999995,"Mexican officials protest to the United Nations, citing that America should have annexed them... Bush cuts the income taxes, thus raising his popularity percentage eighty points.",1991-1992,bush
523,0.002143000000000006,"George Bush is elected Ultimate Monarch of the Northern Republic of America... Mikhail Gorbachev, final president of the former Soviet Union, opens a fast-food franchise in Miami.",1991-1992,bush
524,0.0027519999999999767,December — George Bush returns to the United States after Americans depose Quayle and beg for the former president to return...,1991-1992,bush
525,0.999143,"‘‘I truly believe that if we leave, the tradition of Delta Tau Delta will not retum to W&L.”’              Zeta Tau Chapter of Kappa Kappa Gamma  Would Like To Congratulate Our New Pledges  Wendy Alexander Caroline Amason Kait Barton  Kathy Boozer  Frost Bush  Eva Cid  Janet Doliviera Nancy Edge  Leslie Hallet  Becca Herring Elizabeth Holleman Marina Jackson Jennifer Jones Shelby Kerr Vanessa Mackinlay Becca McCord Elizabeth McCord Alex Miles  Carol Pierce  Leslie Ratz                 Editors grapple with conflicts of interest  v EDITORS continued from page 1  Wilson also said, however, that he personally did not believe Peltz acted in bad faith.",1991-1992,bush
526,0.0027040000000000397,"Sophomore MacGregor Tisdale defended President George Bush’s past record in foreign policy, noting what he called successes, like the liberation of Kuwait, the removal of drug lord Manuel Noriega from power in Panama, the removal of the Berlin Wall, and the move of eastern bloc countries toward new.",1991-1992,bush
527,0.05352100000000004,"But the Democrats held that, despite Bush’s accomplishments, the president’s views have shifted to match public opinion.",1991-1992,bush
528,0.23038000000000003,"“The problem with Bush is that he presents himself as one for human rights, economic well-be ing and making the world safe for democracy,”’ sophomore Ben Eggleston said.",1991-1992,bush
529,0.0011910000000000531,"‘‘It is unfortunate, but it is the case, and George Bush has to work within the parameters of that.’’ “  Houston lauded Bush, saying that ‘‘communism, as a principle, is dead in the world.",1991-1992,bush
530,0.0023969999999999825,"We can see now in places like North Korea and China ... there is talk all over about a free market society.”’  Sophomore Democrat Cottie Miles opened the  discussion on domestic policies, asking the audience, ‘‘Are you any better off now than you were in 1988?”  Miles evoked the image of an impoverished family behind a closed curtain and maintained that Bush has ‘‘closed the curtain on America for four years.",1991-1992,bush
531,0.007274000000000003,"The damage was there, and they didn’t give me personally a pattern of what happened so I had to go on what I saw.’     On Republican side, Bush battles populists     By AMANDA STEWART Special to The Ring-tum Phi     With U.S. President George Bush basing his re-election campaign on the status-quo, the candidacies of conservative commentator Patrick Buchanan, and to a lesser extent, David Duke, have been touted as attempts to return the Republican Party platform to the control of the party’s  NEWS  conservatives.",1991-1992,bush
532,0.008498000000000006,"It is not surprising that this populist rhetoric is doing well in a nation afflicted with recession, especially when the incumbent Republican president is running on the continuation of present policies, Bush, a moderate, seems to be regaining much of the conservative support he lost in the early days of Buchanan’s campaign.",1991-1992,bush
533,0.0010430000000000161,"Despite the contrasts between Bush and his challengers, all three agree on some basic policies.",1991-1992,bush
534,0.490695,"I just know that I would definitely not want to be George Bush.”’  Thomas P. ‘Tip’ O’Neill, Former Speaker of the U.S. House of Representatives — “If I were to be a Republican, heaven forbid...",1991-1992,bush
535,0.0013050000000000006,"I would have been a Rockefeller or a Bush Republican, as George Bush was 25 years ago in the House.”’            Michael Massachusetts Gov, and 1988 Democratic Presidential Can Dukakis, Former  didate — who else?’’  “‘Teddy Roosevelt,       \x0cPage 4        By FRANCESCA KEFALAS and Joyce BAUTISTA of The Ring-tum Phi staff     Frenzied fun.",1991-1992,bush
536,0.00351900000000005,"‘‘Even now, in this winter of our economic discontent, he has held his course: straight for the cliff.’’  Cuomo said Bush’s greatest problem is that he has been unable to admit that problems exist.",1991-1992,bush
537,0.0009339999999999904,"Step aside Mr. Bush, you’ve had your parade.",1991-1992,bush
538,0.03168899999999997,"From his Pentagon command post, Bush\'s defense secretary signaled that the state of Missouri will soon be producing a new batch of F15 fighters for Saudi Arabia.",1992-1993,bush
539,0.991326,"Let\'s have no confusion about  money, scaring wha.“ mp‘ them from the 11;°“!‘:;o’nt:‘t’)’;; Pulgggd M E, CHRISTOPHER MATTHEWS ,,§,, W, e y, _  Presidente Bush Tribune Media Services $‘“°k1°d .3‘ is leading us Blfagﬁyﬁuig down the same _  congaline.With Ar8¢m""1a his government $4 trillion in debt, he ﬂies his new, custom-made 747 down to Texas with some good news for local voters: they will soon be turning out 150 new F165 for Taiwan.",1992-1993,bush
540,0.0014880000000000448,Watch proud Yankee George Bush  dance this number.,1992-1993,bush
541,0.013112000000000013,"With the 1992 budget alone $314 billion into the red, Bush told the stormwracked people of Florida last week that the federal government is going to cover the cost of Hurricane Andrew dollar for dollar.",1992-1993,bush
542,0.10468999999999995,"Bush was equally generous to the  voters of Louisiana, promising to keep out sugar imports, even though An.drew destroyed much of the domestic crop.",1992-1993,bush
543,0.763,Bush gave  I  wheat farmers a billion dollars in I.1eW \'  export subsidies.,1992-1993,bush
544,0.16000999999999999,"Brookings Institution calculates that if turnouts by  blacks, Hispanics and poor whites had each been 20 percent higher in every state Bush won in 1988, Dukakis still would have lost by 102 electoral votes.",1992-1993,bush
545,0.04834000000000005,"Rapid change generates stress, and thus generates supporters, and thus generates stress, and thus generates supporters for a liberal party that equates any social distress with “victimization"" and a failure of government to enforce “faimess.”  The Bush recession was especially unsettling, for three reasons.",1992-1993,bush
546,0.24832900000000002,"Second, Bush\'s recession came at the end of a low-saving decade, when people felt particularly vulnerable.",1992-1993,bush
547,0.0014969999999999706,"The Fling-tum Phi, September 17, 1992  WASHINGTON —— The search for reasons to re-elect George Bush resembles for many the 19th century search for the source of the Blue Nile: hard going.",1992-1993,bush
548,0.99837,"Can you convincingly promise similarly constructive chaos and acrimony — a less kind and gentle Bush, beginning now, by vetoing the $2.3 billion legislative appropriation bill, the money Congress spends on itself?",1992-1993,bush
549,0.971776,"The Ring-tum Phi Post Office Box 899 Lexington, Virginia  24450  WASHINGTON— The 1992 presidential carnpaign has crossed the 20-yard line into what some NFL footballers have started calling the “red zone.” The fightbetween George Bush, 68, and Bill Clinton, 46, is now deadly serious.",1992-1993,bush
550,0.817654,"Four years ago, Bush learned that the best way to sack an opposing quarterback is, a) have the team captain himself nail the  target first; b) have the rest of  Tuesday and Nov. 3, expect to see sweaty faces, bone-wrenching tackles and lots of mud on the uniforms.",1992-1993,bush
551,0.03571500000000005,"Within a split second after Bush connected at his Wisconsin rally, well-placed ringers had  Here\'s how the Bush side, down by 15 points, now seems intent on pulling it out:  1.",1992-1993,bush
552,0.433076,The Bush—Quayle forces have obviously decided that they can\'t win the game on points.,1992-1993,bush
553,0.995374,Why else did the Bush side spend the past week red-dogging challenger Bill Clinton on how he dealt with the draft nearly a quarter-century ago?,1992-1993,bush
554,0.10121400000000003,"What\'s striking, especially to the experts watching, is that George Bush led the draft assault himself.",1992-1993,bush
555,0.0019810000000000105,"Bush-Quayle coach Jim Baker knows that, with time running out, the home team has two great advantages: a)It can decide when to stop the political game and act presidential, tending to Hurricane Andrew, Saddam Hussein and other nasty advantages of incurnbency; b) It can also decide when to play to game.",1992-1993,bush
556,0.997079,"Hence coach Baker\'s stall: Ifhe agrees to a debate schedule now, with the President still 10 or mot: points down, he sends Bush onto the field as a decided underdog.",1992-1993,bush
557,0.899412,"If he plays the clock another week, keeping maximum pressure on Clinton\'s “character,” he’s got an outside chance of having Bush meet his rival with the point difference down to five.",1992-1993,bush
558,0.0028599999999999737,"q  For some very potent reasons, expect the BushClinton confrontations done by no later than midOctober.",1992-1993,bush
559,0.9623,"The Bush team wants to have the messy game of politics out of the way to give the White House folks plenty of time— three weeks would be exceb lent, to display for voters the uncertainties facing American in the world today, the absolute need for a president with the global seasoning, and yes, the character, to face down these uncertainties.",1992-1993,bush
560,0.0004030000000000422,"Having devoted September to shaking voters’ faith in Bill Clinton, late October will be devoted to instilling a renewed faith in George Bush, convincing Americ that its best hopes for the next four years lie with the team that\'s been running things the last four.",1992-1993,bush
561,0.99299,"Instead of referring to George Clinton and Bill Bush by name, use “Fat Sleazy Imbecile” and “Gaunt Whining Bastard.” Your readers will appreciate the clariﬁcation.",1992-1993,bush
562,0.04566999999999999,"Williamson believes Braun wasted her post-prirriary glow, much as Bush wasted his after Desert Storm.",1992-1993,bush
563,0.02360399999999996,"Williamson feels dragged down by Bush who, he says, is perceived as intolerant on moral issues and injurious to the economy.",1992-1993,bush
564,0.831287,"The 1991 tax increase of $7 billion was, Wilson says emphatically, “a mistake.” California conservatives, already incandescent about George Bush ’s broken promise on taxes, pronounced Wilson politically dead.",1992-1993,bush
565,0.01854699999999998,"The Ring-tum Phl, October 8, 19§3_2_ WASHINGTON—Between now and Nov. 3, President George Bush and Arkansas Gov.",1992-1993,bush
566,0.06380699999999995,For President Bush I.,1992-1993,bush
567,0.997135,"Why do yot the candidate of “fundamental change        y\'“""9; want to spend 95 percent as much as  President Bush on the Pentagon during M the next ﬁve years?",1992-1993,bush
568,0.6511830000000001,"back—up QB Andrew Bush hit wide \' out Garry Carter for 13, plus an extra 15 for a late hit penalty, that moves the .",1992-1993,bush
569,0.997627,"Yellow Jackets to the W&L 40; fou, ,_ plays later, Bush threw the ball dowi ""4 the right sideline and Eric Lewis 4 j a great diving catch for a gain of 1 _ two plays after that, Bush hit David ” Hughes in the end zone on a timing  El See HOMECQMING, page 7  Women’s soccer falls’ in sixth straight  By JUSTIN MCNAULL Phi Staff Writer  Not even the return of last year’s all-conference goalie could break the  ’ women\'s soccer team out of their six game losing streak.",1992-1993,bush
570,0.017430999999999974,"ouK Ftrrl-l YEAZ BUDDVES  Q  The Ring-tum Phl, October 15, 199 A  Scripted d  WASHINGTON —— George Bush is as addicted to them as a toddler is to his security blanket.",1992-1993,bush
571,0.004222999999999977,"He recites from  ebates  a sign of the times,  The Bush-Quayle forces had other requests during the two long days 0  pre-debate talks that ended at 3 a.m.  American Express traveler, he can’t leave home without them.",1992-1993,bush
572,0.900467,"If Bush and Co. had gotten their way, a White House official confirms, the President would have strode onto the Missouri stage armed with the same staff—drafted ‘ ‘talking points” he’sbeen reading on the stump in TV interviews.",1992-1993,bush
573,0.964824,"Indeed, they threatened to add insult to injury, dating the President\'s representatives to let the debate talks founder over the Bush-Quayle desire to bring “Cliff Notes” onto the stage with them.",1992-1993,bush
574,0.998521,"The effort of the President\'s handlers to arm their man with “notes” for his prime-time debates with Clinton and independent Ross Perot is, itself, a nasty confession of Bush’s re-election predicament.",1992-1993,bush
575,0.933901,"To take on 46-year-old Bill Clinton, a man he mocks as insufficiently prepared, George Bush wants a script.",1992-1993,bush
576,0.002626000000000017,"‘  But the most damning request of the Bush-Qiiayle forces was their call for “notes.”  On Oct. 5, Vice President Quayle absolved Bush-backer Arnold Schwarzenegger from his criticism that movies have too much sex and violence.",1992-1993,bush
577,0.9513199999999999,He could say the same thing abtuit George Bush.,1992-1993,bush
578,0.947203,"«  But the Mexican economy is just one-twentietli the size of the U.S. economy, and the Bush administration guesses that the increased bilateral trade would increase U.S. GNP only slightly.",1992-1993,bush
